id,name,housenumber,street,city,state,postcode,phone,website,opening_hours,latitude,longitude,curbside_pickup,delivery,dine_in,editorial_summary,price_level,reservable,reviews,serves_beer,serves_breakfast,serves_brunch,serves_dinner,serves_lunch,serves_vegetarian_food,serves_wine,takesout,user_ratings_total,rating,cuisine,updated_at
1178,Unnamed Sushi Restaurant,,,,,,,,,18.456316,-66.073988,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1179,Good Four Seasons Restaurant,,Avenida Lomas Verdes,Guaynabo,PR,,,,,18.377591,-66.095912,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1216,Umai,,,,,,,,,18.398821,-66.122669,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1221,KIK Sushi Bar,,,,,,,,,18.357201,-66.062297,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1240,Porky's,,Av. Ramón Luis Rivera (Av. Comerío),Bayamón,PR,00961,,,,18.407852,-66.162105,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1241,Nagasaki,,,,,,,,,18.412343,-66.162478,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1242,Sake,,,,,,,,,18.404883,-66.195738,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1276,Moshi Moshi,,,,,,,https://moshimoshisam.com/,,42.320216,-72.628535,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1284,Iya,1,East Pleasant Street,,,,,,,42.378882,-72.519653,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1285,House of Teriyaki,1177,North Pleasant Street,Amherst,MA,01002,+1 413 549 3666,,"Mo-Sa 11:30-15:00,17:00-21:00",42.409539,-72.530551,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1292,Tobiko Sushi,,,,,,,,,42.159845,-72.719661,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1293,Fin,,,,,,,,,42.357805,-73.283156,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1295,Sawa Hibachi,,,,,,,,,42.277368,-71.717344,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1297,Sam Sushi Art & Music,181,Concord Street,,,01702,+1(508)861-7020,http://www.SamSushiArtMusic.com,Su-We 11:30-22:00; Th 11:30-23:00; Fr-Sa 11:30-00:00,42.279858,-71.416153,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1300,Dabin,,,,,,,http://dabinlexington.com,,42.447518,-71.228762,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1301,Sushi House,,,,,,+1 978 369 8856,http://www.asiangourmetma.com/,Su-Th 11:30-21:00; Fr-Sa 11:30-21:30,42.465570,-71.389315,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1302,Karma Concord,105,Thoreau Street,Concord,MA,01742,+1-978-776-6631,https://www.karmaconcord.com/,Mo-Th 11:30-21:30; Fr-Sa 11:30-22:30; Su 12:00-21:30,42.456529,-71.356721,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1303,Avana Sushi III,589,Main Street,Reading,MA,01867,+1 781 9420069,https://www.avanasushireading.com/,,42.523422,-71.102866,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1305,Kobe Buddha House,89,Plaistow Road,Haverhill,MA,01830,,,,42.813890,-71.101451,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1307,Ginger Gourmet,265,Main Street,North Reading,MA,01864,+1-978-664-3333,https://thegingergourmet.com/,Mo-Th 11:15-21:30; Fr-Sa 11:15-22:30; Su 12:00-21:30,42.591367,-71.116212,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1309,Soi 8 / Sushi Ike,335,Market Street,Lynnfield,,01940,+1-781-776-6554,https://www.soi8lynnfield.com/,,42.514610,-71.034034,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1311,Mr Sushi,693,Massachusetts Avenue,Arlington,MA,02474,+1-781-643-4175,http://mrsushima.com,Mo-Su 11:30-20:15,42.416220,-71.155320,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1312,Blue Fuji,38,Salem Street,Medford,MA,02155,+1-781-388-1888,https://www.bluefujimedford.com/,Tu-Th 11:30-21:30; Fr-Sa 11:30-22:00; Su 12:00-22:00; Mo 16:45-21:30,42.418661,-71.108289,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1313,Nijiya,9,,,,02155,,,,42.418413,-71.109797,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1314,Flaming Grill and Buffet,52,Broadway,Malden,MA,02148,+1-781-202-8808,https://flaminggrillbuffet.net/,Su-Th 11:00-22:00; Fr-Sa 11:00-22:30,42.425247,-71.044686,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1315,Minglewood Harborside,25,Rogers Street,,,,(978) 281-0223,https://www.minglewoodharborside.com/,Su-Mo 11:00-21:00; Tu-We 16:00-21:00; Th-Sa 11:00-21:30; PH off,42.611515,-70.664675,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1317,Witch City Hibachi,94,Lafayette Street,Salem,MA,01970,+1-978-594-0832,https://www.witchcityhibachi.com/,Mo-Th 11:30-22:00; Fr-Sa 11:30-23:00; Su 12:00-22:00,42.518404,-70.893375,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1321,Pokémoto,274,Franklin Village Drive,,,,,https://www.pokemoto.com/,,42.089051,-71.424516,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1322,Takara,,,,,,,,,42.153776,-71.146465,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1323,Zenshi Sushi,,,,,,,https://zenshisushi.com/,,42.025654,-71.142339,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1324,Yamato,1200,Boston-Providence Turnpike,,,,+1-781-688-8107,http://www.yamatohibachima.com/norwood/,"Mo-Th 11:00-15:00, 16:30-22:00; Fr 11:00-15:00, 16:30-23:00; Sa 11:00-23:00; Su 11:30-22:00",42.171940,-71.194896,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1325,Saga Hibachi Steakhouse & Sushi Bar,,,,,,,,,42.090674,-71.267911,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1327,Salt Society,,,,,,,,,42.196243,-70.724700,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1328,Sake Japanese Cuisine,,,,,,,,,42.012069,-71.227832,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1335,The Mad Monkfish,524,Massachusetts Avenue,Cambridge,MA,02139,+1 617 441 2116,https://www.themadmonkfish.com/,Mo-Th 11:30-22:00; Fr-Sa 11:30-23:00; Su 12:00-22:00,42.364183,-71.102034,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
3199,Domodachi Sushi,,,,,,,,,40.836031,-74.112939,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1336,Teriyaki House,1110,Boylston Street,Boston,MA,02215,+1-617-236-1008,http://www.teriyakihouse.info/,"Mo-Fr 11:30-24:00, Sa 14:00-02:00, Su 14:00-24:00",42.346814,-71.088628,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1337,Genki Ya,232,Tremont Street,,,02116,,https://www.genkiyasushi.com/,,42.351230,-71.064675,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1338,Avana Sushi,42,Beach Street,Boston,MA,02111,+16178187782,https://www.avanasushi.com/,Mo-Su 11:00-21:00,42.351541,-71.060963,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1339,Love Art Sushi,1,Haviland Street,Boston,MA,02119,+1 617 982 6953,https://loveartsushi.com/,Mo-Fr 10:30-23:00; Sa-Su 11:00-23:00,42.346613,-71.087862,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1340,Umai,224,Newbury Street,Boston,MA,02116,+1-617-262-2228,http://umai-ma.com/,,42.349701,-71.081136,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1341,Basho,1338,Boylston Street,Boston,MA,02215,+1-617-262-1338,https://bashosushi.com/,,42.344100,-71.098648,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1342,Samurai Express,31,Saint James Avenue,Boston,MA,02116,+1-617-431-2282,https://www.samuraifast.com/,,42.350968,-71.071267,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1343,Purple Shell,11,West Broadway,Boston,MA,02127,+1-617-989-9982,https://purpleshellboston.com/,Tu-Th 13:30-22:30; Fr-Su 12:00-23:30,42.342357,-71.056900,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1344,Sushi at 24,24,Tremont Street,Boston,MA,02108,+1-617-615-7791,,Mo-Su 11:30-22:30,42.358799,-71.059651,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1345,Tori Japan,173,Border Street,East Boston,MA,02128,,,,42.374331,-71.039950,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1346,Avana Sushi,,,,,,,,,42.355798,-71.058487,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1347,Fuji at HSP,,,,,,,,,42.354322,-71.055735,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1348,The Q,,,,,,,,,42.351711,-71.062606,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1349,Crudo,,,,,,,,,42.363664,-71.055902,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1350,Sushi Kappo,86,Peterborough Street,Boston,MA,02215,+1 (857) 2638168,https://sushikappo.com/,"Mo-Th 11:00-14:00, 15:00-21:00; Fr-Su 11:00-21:00",42.343150,-71.098934,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1351,YōKi Express,53,Boston Wharf Road,Boston,MA,02210,+1-857-263-7418,https://www.yokiexpress.com/,Mo-Fr 11:00-21:30; Sa-Su 12:00-21:30,42.351149,-71.045743,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1355,YōKi,62,Station Landing,Medford,MA,02155,+1-617-381-6688,https://www.yokirestaurant.com/,Mo-Th 16:00-22:00; Fr 16:00-23:00; Sa 13:00-23:00; Su 13:00-22:00,42.403678,-71.080415,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1425,Flame Hot Pot & Sushi,1001,Massachusetts Avenue,Cambridge,MA,02138,,,,42.369496,-71.111265,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1426,Cafe Sushi Shoten,1105,Massachusetts Avenue,Cambridge,MA,02138,+1 617-492-0434,https://www.cafesushicambridge.com/,Tu-Sa 12:00-21:00,42.370588,-71.113362,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1442,Super Fusion,,,,,,,,,42.338709,-71.134498,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1444,Fish Market,170,Brighton Avenue,Allston,MA,02134,,https://fishmarketsushibar.com/,,42.352964,-71.132958,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1445,Bonchon Chicken,123,Brighton Avenue,Allston,MA,02134,,,,42.353031,-71.130919,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1454,Kyoaji,66,Brighton Avenue,Allston,MA,02134,617-208-8747,https://kyoajiallston.com/,,42.352422,-71.128547,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1455,Oppa Sushi,185,Harvard Avenue,Allston,MA,02134,+16172023808,,"Mo-Su 12:00-15:00, 16:30-21:45",42.350892,-71.131468,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1462,Jin’s Fine Asian Cuisine,329,Harvard Street,Brookline,MA,02446,+1-617-860-6288,https://jinsbrookline.com,"Mo-Th 11:30-21:15; Fr,Sa 11:30-22:15; Su 11:30-21:15",42.343768,-71.123681,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1468,One Ramen & Sushi,1759,Massachusetts Avenue,Cambridge,MA,02140,+1 617 864 6299,https://oneramencambridge.com/,Mo 11:30-22:00; We-Su 11:30-22:00,42.385161,-71.119125,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1549,Bonchon Chicken,65,Newport Avenue,Quincy,MA,02171,,,,42.271007,-71.027380,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1604,Fin's Sushi & Grill,354,Chestnut Hill Avenue,Brighton,MA,02135,+1-617-731-0018,https://finsboston.com/,Mo-Fr 11:30-22:15; Sa 11:30-23:15; Su 12:00-22:15,42.336864,-71.151650,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1630,Super Fusion Cuisine II,54,Mount Auburn Street,Watertown,MA,02472,+1 617 393 0008,https://www.superfusionsushi.com/,,42.366302,-71.182613,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1633,Sakanaya Boston,232,California Street,,,,+1617-254-0009,,,42.364598,-71.197770,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1641,O Ginger,263,Elm Street,Somerville,MA,02144,+1-617-764-1981,https://www.ogingersushidavis.com/,"Mo-Th,Su 11:30-22:00; Fr,Sa 11:30-23:00",42.395887,-71.122057,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1648,Waikiki,27,Holland Street,Somerville,MA,02144,+1-617-764-1743,,Mo-Sa 11:00-21:00; Su 12:00-21:00,42.397355,-71.123069,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1649,Sei Bar,182,Main Street,Medford,MA,02155,+1 781-391-4363,https://www.seibarmedford.com/,"Su 12:00-21:00, Mo 11:30-21:00, Th 11:30-21:00, Fr-Sa 11:30-22:00",42.413147,-71.110573,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1789,Sei Bar,918,Broadway,Everett,MA,02149,+1-617-381-1880,https://www.seibareverett.com/,Su 12:30-22:00; Tu-Th 11:30-22:00; Fr-Sa 11:30-22:30,42.420922,-71.043928,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1865,Bamboo Moon,41,North Main Street,,,,+1-781-986-2622,,Mo-Th 11:30-22:30; Fr-Sa 11:30-23:30; Su 13:00-22:30,42.163642,-71.041795,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1959,Shino Sushi,,,,,,,,,42.045742,-71.079510,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
1963,Zenshi Sushi,690,Depot Street,Easton,MA,02356,,,,42.024448,-71.116648,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2011,Bonchon Chicken,329,Moody Street,Waltham,MA,02453,+1 781 373 1654,https://locations.bonchon.com/ll/US/MA/Waltham/329-Moody-St,"Su-Th 11:30-22:00, Fr-Sa 11:30-22:30",42.370514,-71.237160,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2020,Jin's Fine Asian Cuisine,11,Washington Street,Wellesley,MA,02481,+1-781-237-5888,https://www.jinwellesley.com/,"Su-Th 11:30-21:45; Fr,Sa 11:30-22:45",42.325306,-71.259764,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2021,Gari Japanese Fusion Bistro,1019,Great Plain Avenue,Needham,MA,02492,+1-781-455-8882,https://garifusion.com/,"Mo,We-Th 11:30-21:30; Fr-Sa 11:30-22:30; Su 12:00-21:30",42.280398,-71.237267,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2090,Bluefins,,,,,,,,,41.552031,-70.614189,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2093,Bluefins Sushi and Sake Bar,,,,,,,https://bluefinschatham.com/,,41.680141,-69.957640,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2095,Saki,,,,,,,,,42.051066,-70.187703,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2096,Saga Sushi,,,,,,,,,41.649724,-70.235795,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2099,New Taipei,37,Rockdale Avenue,New Bedford,MA,02744,,https://www.newtaipeima.com/,,41.614073,-70.932040,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2102,Fusion Kitchen,17-19,School Street,,,02780,,https://www.fusionkitchenma.com/,,41.902435,-71.091803,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2103,Kon,553,Main Street,East Greenwich,RI,02818,+1-401-886-9200,https://www.konasianbistro.com/,Mo-Th 11:30-22:00; Fr-Sa 11:30-23:30; Su 13:00-21:30,41.657243,-71.453521,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2104,Newport Tokyo House,,,,,,,,"Mo-Th 11:30-22:00; Fr,Sa 11:30-23:00; Su 12:30-22:00",41.494487,-71.309643,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2105,I M Sushi,258,Bellevue Avenue,,RI,02840,,,,41.481076,-71.307099,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2110,Haruki East,172,Wayland Avenue,Providence,RI,02906,,,,41.828793,-71.388450,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2111,Genji Sushi,151,Sockanosset Cross Road,Cranston,RI,02920,+14019427600,http://www.genjiweb.com/,,41.756121,-71.455869,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2113,Ten Prime Steak & Sushi,,,,,,,,,41.823087,-71.409609,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2121,Kochi Sushi & Steakhouse,,,,,,,,,41.789655,-71.498717,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2132,Kume Steakhouse,24,Calef Highway,Epping,NH,03042,+1-603-679-8882,https://www.kume-epping.com/,,43.024412,-71.075612,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2133,Miyako,227,North 2nd Street,Harrisburg,PA,17101,,https://www.miyakosushiharrisburg.com/,,40.261683,-76.884710,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2134,Tokyo House,1134,Mae Street,Hummelstown,,17036,+1 717-520-1200,https://www.tokyohousepa.com,Mo-Sa 11:00-22:00; Su 12:00-21:00,40.270043,-76.686246,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13621,Yamato,,,,,,,,,38.306786,-85.837956,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2137,Sapporo East,,,,,,,https://sapporoeastsushi.com/,,40.237196,-76.962146,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2148,Fortune Garden,760,West Broadway,Red Lion,PA,17356,,,,39.896448,-76.617752,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2151,Eastern Palace,2206,Columbia Avenue,Lancaster,PA,17603,+1-717-208-6356,https://www.easternpalacepa.com/,Su-Th 11:00-21:00; Fr-Sa 11:00-22:00,40.039435,-76.365221,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2152,Sushi Heaven,35,South Willowdale Drive,Lancaster,PA,17602,+1 717-740-5120,https://sushiheavenlancaster.com/,"Mo-Th 11:00-15:00,16:30-21:00; Fr 11:00-15:00,16:30-22:30; Sa 11:30-22:00; Su 12:00-21:30",40.022408,-76.194543,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2153,Sushi One,1961,Fruitville Pike,,,,,https://sushioneonline.com,,40.076121,-76.322029,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2154,Tokyo Diner Sushi & Hibachi,1625,Manheim Pike,Lancaste,PA,17601,+1 717-569-4305,https://www.tokyo-diner.com/lancaster/,"Mo off; Tu-Fr 11:00-15:00,16:30-22:00; Sa 12:00-23:00; Su 12:00-22:00",40.082804,-76.340025,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2155,Poké Station,,,,,,,,,40.077255,-76.326018,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2157,Hokkaido Sushi and Hibachi,1623,South Market Street,Elizabethtown,PA,17022,,,"Su 12:00-21:30; Mo-Th 11:00-15:00,16:00-22:00; Fr,Sa 11:00-22:00",40.139153,-76.584024,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2176,Oliran Japanese Hibachi Steakhouse,,,,,,,,,41.007928,-76.431831,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2177,Fuji Sushi Bar,147,East Main Street,Bloomsburg,,17815,,https://www.fujibloomsburg.com/,,41.004325,-76.454289,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2180,Hunan House,493,Delaware Avenue,Palmerton,PA,18071,,,,40.803929,-75.604878,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2181,Tokyo Sushi,22,North 3rd Street,Easton,PA,18042,+1 610 559 8888,https://www.tokyosushieastonpa.com/,Mo-Th 11:00-21:30; Fr-Sa 11:00-22:30; Su 12:00-21:00,40.692186,-75.209433,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2183,Chopfin,,,,,,,,,40.612051,-75.531905,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2187,Pearl Sushi Bar,1280,PA 315,Wilkes-Barre,PA,18702,,,,41.269850,-75.821536,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2188,Yummy BOwl,695,Kidder Street,Wilkes-Barre,PA,18702,,,,41.250268,-75.845634,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2195,Cho Cho San Sushi Bar,981,North Wales Road,North Wales,PA,19454,,,,40.244806,-75.240858,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2197,Izu Sushis Asian Fusion,322 1/2,West Main Street,Lansdale,PA,19446,+12153933800,https://www.izusushi-online.com/,Mo-Th 11:30-21:30; Fr-Sa 11:30-22:30; Su 12:00-21:30,40.243613,-75.287344,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2198,Kumo Asian Bistro,1460,Bethlehem Pike,North Wales,PA,19454,,,,40.209072,-75.223106,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2200,Osaka Sushi Bar,,,,,,,,,40.170371,-75.046044,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2202,Jade Island,1380,Easton Road,,,,+1 215-918-2000,http://newjadeisland.com/,,40.251010,-75.134566,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2203,Bàn Bàn Asian Bistro,,,,,,+1-215-277-5653,http://banbanasianbistro.net/,,40.127087,-75.116761,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2204,Sushi House,101,East Moreland Avenue,Willow Grove,PA,19090,+1 215-658-1888,https://www.sushihouse101.com/,,40.139734,-75.113615,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2205,Queen Sushi & Chinese,,,,,,,,,40.106105,-75.146910,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2206,Kuma Sushi & Asian Fusion,,,,,,,,,40.001907,-75.273490,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2207,Sushi Land,,,,,,,,,40.022573,-75.320253,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2208,Maki Han,138,Montgomery Avenue,Bala Cynwyd,PA,19004,,https://www.makisanbalacynwyd.com/menu.aspx,,40.005078,-75.240118,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2213,Hayashi Sushi,814,South 47th Street,Philadelphia,PA,19143,+1-215-729-6989,https://hayashisushiphilly.com,Tu-Th 11:00-21:30; Fr-Sa 11:00-22:30; Su 13:00-21:30,39.948261,-75.216855,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2218,Gachi Sushi & Noodles,,,,,,,,,39.874175,-75.251308,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2237,Bonchon Chicken,350,Mall Boulevard,King of Prussia,PA,19406,+1 610-870-0888,https://locations.bonchon.com/ll/US/PA/King-of-Prussia/350-Mall-Blvd,Mo-Th 11:00-20:00; Fr-Sa 11:00-21:00; Su 11:00-18:00,40.088447,-75.388358,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2238,Kooma,201,Main Street,,,,+1 484 681 5593,http://koomakop.com/,Mo-We 11:30-22:00; Th-Sa 11:30-23:00; Su 12:30-21:00,40.083347,-75.405185,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2288,Ahi Sushi,9997,Bustleton Avenue,Philadelphia,,19115,,,,40.101887,-75.028225,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2289,To-Kai Sushi & HIbachi,1699,Grant Avenue,Philadelphia,PA,19115,+1 215-676-0708,https://www.to-kai.com/,"Mo-Th 11:00-22:00; Fr,Sa 11:00-23:00; Su 13:00-21:30",40.086627,-75.038000,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2431,Hibachi Cafe,362,South Elm Street,Greensboro,NC,,(336) 272-3005,http://hibachicafegso.com/,Mo-We 11:00-21:30; Th-Sa 11:00-22:30; Su 12:00-21:30,36.068026,-79.790802,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2432,US Sushi,619,Friendly Center Road,,,,+1 336-854-7854,https://us-sushi.biz,"Mo,We-Th 11:00-15:00,16:00-20:30; Tu off; Fr 11:00-15:00,16:00-21:30; Sa 12:00-21:30; Su 12:00-20:30",36.084757,-79.831749,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2433,Mimi Kitchen,2403-05,Battleground Avenue,Greensboro,NC,27408,+1-336-288-8480,,Mo-Fr 11:00-22:30; Sa 12:00-22:30,36.103011,-79.825010,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2434,Sushi Republic,,,,,,,https://www.sushirepublicgso.com/,,36.068813,-79.805462,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2435,Kazoku Sushi and Bar,121,Franklin Street,Mount Airy,NC,27030,,,,36.500418,-80.608068,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2437,Simply Thai,,,,,,,,,36.102679,-79.514708,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2439,Yumi,275,North Elm Street,,,,+1 336-883-0017,https://www.yumisushihp.com/,,35.959377,-80.010250,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2443,Toshi's Café,5710,West Gate City Boulevard,Greensboro,NC,27407,,,"Su 08:00-14:00, Mo-Th 06:30-19:00, Fr 06:30-20:00, Sa 08:00-19:00",36.016840,-79.898363,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2456,The Basil Leaf,2766,NC 68,High Point,NC,27265,+1-336-807-1314,https://basilleafthai.com/high-point/,"Mo-Fr 11:00-14:30, 16:30-21:00; Sa-Su 12:00-21:00",36.042526,-79.961616,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2458,Ichi Sushi,1564,Highwoods Boulevard,Greensboro,NC,27410,+1-336-617-0813,https://www.ichisushigreensboro.com/,"Tu-Th,Su 11:00-22:00; Fr-Sa 11:00-22:30",36.111941,-79.878401,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
2466,Sushi Iwa,2026,Creekside Landing Drive,Apex,NC,27502,+1 919 387 7022,http://sushiiwa.org/,,35.746160,-78.884680,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
